"Data Source","Indicateurs du développement dans le monde",

"Last Updated Date","2022-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Amérique latine et Caraïbes (hors revenu élevé)","LAC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","3.36140052609215","","","","","","","","","","3.40808616429702","","","","","","","","","","","","","","","","","","","","2.43973625659582","","","2.53466813745227","","","2.25905182265925","","","","2.36498471836499","","1.92851633129224","1.84996508956303","","2.18313382199777","1.86802688019688","1.75460079411971","1.85296783452592","1.86710239197213","2.02507827726572","1.95911096197078","1.95592085046108","1.98207360802363","1.9625193477459","1.93177769658909","1.95775103669357","1.94210310274135","","","","",
"République démocratique populaire lao","LAO","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.472209453582764","","","","","","","","","","0.92739999294281","","","","","","","","","","","","","","","","","","","","2.5697999001","","","","","","","","","","","","0.9","","","1.2","","","","","0.7","","1.5","","","","","","","","","",
"Liban","LBN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","4.58133935928345","","","","","","","","","","4.09870004653931","","","","","","","","","","","","","","","","","","","","1.6505999565","","3.0827000141","","","","","2.7000000477","","","3.07","3","3","3","3","3.6","3.6","3.43","3.43","3.45","3.45","3.45","3.45","2.86","2.85","3.37","2.73","2.73","","","","",
"Libéria","LBR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.322425365448","","","","","","","","","","1.57690000534058","","","","","1.64699995517731","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","0.8","","","","","","","","","","","",
"Libye","LBY","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","2.75537443161011","","","","","","","","","","3.81369996070862","","","","","","","","","","","4.82550001144409","","","","","","","","","4.1729998589","","","","","","","4.3000001907","","","4.12","3.85","3.9","3.9","3.9","3.4","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.7","3.2","","","","",
"Sainte-Lucie","LCA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","4.28042554855347","","","","","","","","","","5.04930019378662","","","","","","","","","","","","","","","","","","","","4","","","4.3517999649","","3.3","3.3800001144","","","","2.3","","3.2000000477","2.9","","3","2.9","2.8","","1.5","","1.46","","1.2","","1.41","","1.3","","","","",
"Amérique latine et Caraïbes","LCN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","3.42807919637003","","","","","","","","","","3.47017287359781","","","","","","","","","","","","","","","","","","","","2.49848661320334","","","2.57214175046192","","","2.27252710212603","","","","","","","1.82871389210359","","2.19470121669707","1.90548248863162","1.76203840409517","1.87959646232853","1.84536266225767","2.02587695190253","1.92367551861859","1.97337792545374","1.99826723376908","1.91687503872788","1.88771984614976","1.91564327167999","1.9001282426276","","","","",
"Pays les moins avancés: classement de l’ONU","LDC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.27774808049793","","","","","","","","","","0.990192256676623","","","","","","","","","","","","","","","","","","","","0.733772958888318","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faible revenu","LIC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.45490632232904","","","","","","","","","","1.32516193725452","","","","","1.41292513722516","","","","","","","","","","","","","","","0.860077215521139","","","","","","","","","","","","","","","","0.704178723897067","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","3.13884115219116","","","","","","","","","","3.01690006256104","","","","","3.33330011367798","","","","","2.94400000572205","2.93759989738464","","","","","","","","2.40300011634827","2.7434999943","","","","","","","","","2.2000000477","2.9","3","3.1","","3.1","","","","","","3.51","","3.6","","","","","4.15","","","","",
"Revenu intermédiaire, tranche inférieure","LMC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.781293249756903","","","","","","","","","","0.853212549079899","","","","","0.837505712092082","","","","","1.58483465911382","1.52402991715115","","","","1.49369531679702","","","","","","1.42700856782472","","","","","","","","","1.24006967440662","1.14587186359069","1.04598346006642","","","0.979708491900306","1.16360073458865","","1.013029572531","1.00000870640978","1.03549529384657","0.964405414282236","0.990684286145039","0.998713362900942","0.964969157282575","0.778090718572557","0.713538696293931","0.77224974826659","","","","",
"Revenu faible et intermédiaire","LMY","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","1.37813039667581","","","","","1.54548292723878","","","","","1.99038953708199","","","","","2.71418831559184","","","","","2.92364089854621","2.59270790855513","","","","","","","","","2.00486365731269","1.89800391656694","1.85369600445601","2.02173733946888","","1.84096551091624","1.88312266056832","1.88945160398423","1.87398847648867","1.8742630149877","1.96692449034344","2.03799779644896","2.13203220911142","2.16987297233241","2.15885783227842","2.07091642131272","2.11159951899007","2.28704174862205","","","","",
"Lesotho","LSO","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.10372042655945","","","","","","","","","","1.744500041008","","","","","1.62839996814728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3","","","","","","","","","","","","","","","",
"de dividende tardif démographique","LTE","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","1.95930313320529","","","","","2.24109758720311","","","","","2.81207347026757","2.68942171730492","","","","4.02852326128734","4.0711233964865","4.05929649239017","4.17516955134264","4.01191551904161","3.88403265285912","4.04772035802981","3.97129483618494","3.92866127806686","3.91387110593993","3.82874233802038","3.66965807759594","3.59871907479533","3.6951605000076","3.55930182789518","2.86990762188224","2.79144306895389","2.91059207282399","2.81461669752779","2.90871043923355","2.86379992281122","2.89309574250558","2.92392286261105","3.00907909362878","3.08465612858882","3.20582866166935","3.24875901823713","3.52518851942578","3.61449686856221","3.7501252000748","3.86155859254181","3.99553846179317","4.18699303483962","","","","",
"Lituanie","LTU","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.0663995742798","","","","","12.7760000228882","12.7692003250122","12.8029003143311","12.8053998947144","12.6358003616333","12.4871997833","12.4653997421","12.0453996658","11.9105997086","11.2838001251","11.0900001526","10.8800001144","10.1899995804","10.029999733","9.8500003815","8.83","8.33","8.1","7.85","7.57","7.28","7.16","7.19","7.18","7.18","7.16","7.43","7.45","7.31","7.26","6.97","6.69","6.56","6.43","","","",
"Luxembourg","LUX","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10000038146973","8","7.90000009536743","7.80000019073486","7.5999999046","7.5","7.3000001907","7.4000000954","7.1999998093","7.0999999046","7","6.9000000954","6.8000001907","6.3000001907","6.1999998093","6.0999999046","6","6","6.39","5.79","5.65","5.67","5.57","5.47","5.37","5.28","5.15","5.17","5.05","4.93","4.81","4.66","4.51","4.26","","",
"Lettonie","LVA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","13.8909997940063","","","","","14.3086004257202","14.1928997039795","14.2390003204346","14.0949001312256","14.0235004425049","14.0754003525","13.6218996048","12.9406003952","12.2314996719","12.0551996231","11.1899995804","10.4399995804","9.8000001907","9.4099998474","9.029999733","8.77","8.28","7.87","7.95","7.91","7.9","7.85","7.83","7.77","6.74","5.68","5.88","5.89","5.8","5.66","5.69","5.72","5.57","5.49","","","",
"Région administrative spéciale de Macao, Chine","MAC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","10.1213865280151","","","","","","","","","","5.29530000686646","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saint-Martin (fr)","MAF","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maroc","MAR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.5984001159668","","","","","","","","","","1.47420001029968","","","","","1.42859995365143","","","","","","1.22819995880127","","","","1.26689994335175","","","","","1.2899999619","","","","1.1123000383","","","0.9800000191","","","1.1","0.87","1.09","0.78","0.87","0.87","0.87","0.87","1.1","1.13","1.13","0.85","0.85","0.85","1.1","1.1","1.1","1","","","","",
"Monaco","MCO","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.1070995330811","","","21.6786003113","","","19.5699996948","","","","","","","","","","","","","","","","16.46","13.8","","","","","","","","","",
"Moldova","MDA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","12.0548000335693","12.0820999145508","12.0510997772217","12.0797996520996","12.143500328064","12.2204999923706","12.4355001449585","12.6675996780396","12.7636995315552","12.727499961853","13.1478004456","13.1162004471","12.7903003693","12.4827003479","12.2215003967","12.2100000381","12.1300001144","11.6199998856","11.2299995422","8.1899995804","7.08","6.9","6.75","6.67","6.41","6.39","6.27","6.12","6.11","6.15","6.18","6.19","6.23","5.83","5.66","","","","","","","",
"Madagascar","MDG","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","2.40618586540222","","","","","","","","","","2.79080009460449","","","","","2.43129992485046","","","","","","","","","","","","","","","0.9359999895","","","","","","","","","","","","0.4199999869","","","0.3","","","","","0.2","","","","","","","","","","","",
"Maldives","MDV","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7627999783","","","","","","","","","","1.7000000477","","2.26","2.3","","2.6","","","","4.3","","","","","","","","","","","","",
"Afrique du Nord et Moyen-Orient","MEA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.94087034098248","","","","","","","","","","1.89055584840043","","","","","","","","","","","1.86769366215432","","","","","","","","","1.8837634274315","","","","","","","","","","1.7656146270887","1.70152970271871","1.76585105022199","1.76364250534899","1.77684923786555","1.78622020218886","1.8134491505597","1.77472085399467","1.71848826784417","1.62512381544605","1.70706133890363","1.62461428400539","1.55435427921164","1.55624375712985","1.63763486391408","1.6104615631313","1.57817732640977","1.53409612967129","","","","",
"Mexique","MEX","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","0.699999988079071","","","","","","","","","","1","1.1000000238","1.2000000477","1.2000000477","1.2000000477","1.2000000477","1.2000000477","1.1000000238","1.1000000238","1.1000000238","1.05","1.08","1.09","1.06","1.07","1.05","1.02","1.06","1.03","1.02","1.05","1.04","1.03","1.03","1.03","1","1","0.99","0.98","","","",
"Îles Marshall","MHL","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2727000713","","","","","","","","","2.1","","","","","","","","","","2.7","2.7","","","","","","","","","","","",
"Revenu intermédiaire","MIC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","1.38197977599796","","","","","1.55375772923441","","","","","2.03021547971034","2.00234447430633","","","","2.71453220315741","","","","","3.07076814508469","2.60949673360343","","","","","","","","","2.03582492296747","1.92672226871201","1.82157749579581","2.05734646028979","","1.90899853883059","1.98274891413326","1.92694325582787","1.94124572022917","1.91339860637345","1.96532815303773","1.99834443898687","2.1030898042711","2.20877157101556","2.18850142913013","2.15768040850236","2.18093249074229","2.3452418469781","","","","",
"Macédoine du Nord","MKD","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","5.4503002166748","5.44339990615845","5.49429988861084","5.4028000831604","5.46439981460571","5.4443998336792","5.31090021133423","5.26980018615723","5.17379999160767","5.24370002746582","5.19850015640259","5.18160009384155","5.36460018157959","5.3383002281189","5.40290021896362","5.51189994812012","5.49949979782104","5.43359994888306","5.47429990768433","5.49900007247925","5.9477000237","5.7873001099","5.6964001656","5.6005997658","5.5500001907","5.4099998474","5.1999998093","5.1599998474","5.1500000954","5.0999999046","5.06","4.94","4.84","4.81","4.77","4.7","4.63","4.56","4.55","4.48","4.59","4.51","4.4","4.45","4.4","4.39","4.37","4.28","","","","",
"Mali","MLI","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.668505728244781","","","","","","","","","","0.679099977016449","","","","","0.714299976825714","","","","","","","","","","","","","","","","","","","","","","","0.2399999946","","","","","","","0.3","","","0.6","","0.1","","","","","","","","","","","",
"Malte","MLT","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","9.2583589553833","","","","","","","","","","","","","","","","","","","","","","","","9.46389961242676","","","9.33530044555664","9.25730037689209","9.44110012054443","","","","5.8432002068","5.6210999489","5.4299998283","5.7800002098","5.6399998665","5.6100001335","5.5700001717","5.48","7.57","7.48","7.43","7.46","7.45","7.57","7.85","7.39","4.83","4.52","4.38","4.71","4.78","4.59","4.59","4.67","4.49","","","","",
"Myanmar","MMR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.663009285926819","","","","","","","","","","0.85809999704361","","","","","","","","","","0.857100009918213","0.857599973678589","","","","","","","","","0.635800004","","","","","","","","","","0.7","","0.63","","","","0.6","","","","","","0.9","","","","1.04","1.04","","","","",
"Afrique du Nord et Moyen-Orient (hors revenu élevé)","MNA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.85093165518247","","","","","","","","","","1.89840349629076","","","","","","","","","","1.75024815018811","1.7487996940637","","","","","","","","","1.74287484610617","","","","","","","","","","1.64024519235504","1.6167594325482","1.64762938203954","1.64364568995377","1.6720612900593","1.67262543238648","1.71116803311663","1.67496836388351","1.6127100652336","1.51671642235555","1.61177939807026","","","","1.49584000276491","1.53311772317408","1.47759715168223","1.42313188377889","","","","",
"Monténégro","MNE","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.22","4.25","4.2","4.22","4.21","4.18","4.21","4.05","3.93","3.94","3.98","3.98","3.97","3.89","3.93","3.93","3.93","3.86","","","","",
"Mongolie","MNG","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","8.681960105896","","","","","","","","","","9.49520015716553","","","","","","","","","","11.1971998214722","11.0289001464844","","","","","","","","","","11.4864997864","","","","","","","","","","","7.5","","6","","6.4","6.11","","5.9","6","6.75","7","","","7","7","8","","","","",
"Mariannes","MNP","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.808872818946838","","","","","","","","","","1.17519998550415","","","","","","","","","","1.0896999835968","","","","","","","","","","0.8671000004","","","","","","","","","","","","","","","","0.8","0.8","","","","0.7","","","","","","","","","","",
"Mauritanie","MRT","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.20484359562397","","","","","","","","","","0.34400001168251","","","","","0.344300001859665","","","","","","","","","0.767599999904633","","","","","","0.6654000282","","","","","","","","","","","","","","","","0.4","","","","","","","","","","","","","","","",
"Maurice","MUS","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","4.71666669845581","","","","","","","","","","3.95160007476807","","","","","3.29970002174377","","","","","3.12220001220703","","","","","3.34649991989136","","","","","","2.8866000175","3.1350998878","3.0947999954","3.0745999813","","","","","","","","","","","3","","","3.3","","","3.4","","","","","","","","","","",
"Malawi","MWI","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.11873054504395","","","","","","","","","","1.53849995136261","","","","","","","","","","","","","","","","","","","0.841899991035461","1.5506999493","","","","","","","","1.3400000334","","","","","","","","","1.1","","","","1.3","","","","","","","","","","",
"Malaisie","MYS","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","3.72813272476196","","","","","","","","","","3.46970009803772","","","","","3.34669995307922","","","","","","2.27830004692078","","","","2.5576000213623","","2.47790002822876","","2.33949995040894","2.1305999756","2.0938999653","2.0606999397","2.0295000076","2.0215001106","2.0299999714","2.0099999905","","","","","1.8","","","","1.8","1.9","1.76","","1.8","1.8","1.79","1.9","","","1.86","1.62","1.88","","","","",
"Amérique du Nord","NAC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","8.92943896889682","","","","","8.80000019073486","","","","","7.81522254812914","7.5","7.40000009536743","7.19999980926514","7.09999990463257","6.80000019073486","6.62913195203116","6.44862563236745","6.26803619627514","6.16796637585235","6.0779077076013","5.9976064256276","5.98803330382625","5.89788027491548","5.80774393530127","5.62736569897019","5.52744604873413","5.33777554044616","5.23825912935674","5.12937017991763","5.00984032705189","4.89977094594088","4.68962946264769","4.58945236880738","4.3000001907","4.18922128272975","3.969789278783","3.85930520827451","3.74927170568068","3.62947364328064","3.51746381798062","3.49159752374583","3.41457799916856","3.34671935345252","3.2777040478777","3.19016239981339","3.16425329886967","3.12228175389271","3.10240421199334","3.05233819367981","3.02325818981551","2.95312431094996","2.91605822079323","2.87301517085205","2.81397510236198","2.78197034803164","2.75290942824347","2.83564417617731","","","","",
"Namibie","NAM","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","2.7","","","","","","","","","","","","",
"Nouvelle-Calédonie","NCL","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.409490883350372","","","","","","","","","","0.494700014591217","","","","","0.495299994945526","","","","","","","","","","","","0.543900012969971","","","","","","","0.194600001","0.1199999973","0.1199999973","0.1800000072","0.1199999973","","","","","","","0.3","","","","","0.35","","","","","0.31","","0.39","","","","",
"Nigéria","NGA","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.418167114257813","","","","","","","","","","0.559800028800964","","","","","0.555800020694733","","","","","0.866199970245361","","","","","","","","6.37029981613159","","1.668200016","","","","","","","","","","1.2","","","","0.5","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","2.15823602676392","","","","","","","","","","2.28029990196228","","","","","2.41190004348755","","","","","","","","","","2.40599989891052","","","","1.82690000534058","1.8213000298","","","1.7999999523","","","1.4800000191","","","","","","","0.8999999762","0.9","0.9","1","0.9","0.9","","0.8","1.14","0.96","0.95","0.93","0.93","0.93","0.93","","","","",
"Pays-Bas","NLD","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8000001907","5.6999998093","5.6999998093","5.5999999046","5.4000000954","5.3000001907","5.1999998093","5.1999998093","5.0999999046","5","4.92","4.75","4.69","4.58","4.56","4.5","4.34","4.31","4.27","4.2","4.05","3.84","3.75","3.61","","3.49","3.41","3.28","3.17","","","",
"Norvège","NOR","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","5.90000009536743","5.69999980926514","5.30000019073486","4.80000019073486","4.5999999046","4.4000000954","4.3000001907","4.1999998093","4.0999999046","4","4","4","4","3.9000000954","3.8","3.82","4.99","4.99","5.25","5.16","5.03","4.86","4.64","4.52","4.3","4.19","3.97","3.86","3.84","3.76","3.68","3.6","3.53","","","",
"Népal","NPL","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.115763798356056","","","","","","","","","","0.135299995541573","","","","","0.137700006365776","","","","","0.175600007176399","","","","","0.18019999563694","","0.226999998092651","0.239800006151199","0.244299992918968","0.243599996","0.2372000068","0.2425999939","0.2387000024","0.2322999984","0.1700000018","0.1599999964","0.1700000018","","0.200000003","","0.2","0.15","","","","5","","","","","","0.3","","","","","","","","","",
"Nauru","NRU","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","","","3.5","","","5","","","","","","","","","","","",
"Nouvelle-Zélande","NZL","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","11.6999998092651","","","","","","","","","","10.8000001907349","","","","","","","","","","10.1999998092651","","","","","9.5","","","","","8.5","7.4000000954","7.0999999046","6.5","6.6999998093","6.1999998093","6.0999999046","6.0999999046","6.1999998093","","","","6.2","","","","","","","2.41","2.75","2.82","2.83","2.78","2.76","2.72","2.74","2.73","2.62","2.57","","",
"Pays membres de l'OCDE","OED","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","8.57015732387478","","","","","","","","","","8.67051840129728","","","","","","","","","","7.55645585341138","","","","","7.98741449384725","","","","","5.56488405066158","5.80166858085131","5.53026643099517","6.40313174212494","6.53908941182323","6.31848764537724","6.00935376384044","6.0773124548928","5.96178673957505","5.85174619216346","5.54019063658765","5.48136642028413","5.43849596747256","5.2419623141123","5.17931122666088","5.2458806746551","5.05043989688942","5.03453292614647","5.11621497842557","5.05349263288122","4.88474695629554","4.84630229003134","4.83290212379017","4.79607027987608","4.78436568548413","4.72627575007599","4.7058543734859","4.72447698407148","5.05318770704542","","","",
"Oman","OMN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.33512544631958","","","","","","","","","","","","","","","","","","","","1.62030005455017","1.60759997367859","","","","","","","","2.50720000267029","2.1087999344","","","","","","","","2.2000000477","","2.18","2.1","2.04","2.04","2.2","2.1","2.1","2.02","2.02","1.9","1.77","1.77","1.65","1.71","1.58","1.56","1.49","1.47","","","","",
"Autres petits états","OSS","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.55726158618927","","","","","","","","","","0.520799994468689","","","","","0.526300013065338","","","","","0.573099970817566","0.5692999958992","","","","","0.599500000476837","","","0.604300022125244","0.6399999857","0.6521999836","0.6446999907","0.6514999866","","","","","","","0.67","0.66","0.69","0.68","0.68","0.7","","1","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.6","0.63","0.63","","","","",
"Panama","PAN","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","3.775310754776","","","","","","","","","","2.97410011291504","","","","","3.38170003890991","","","","","","","","","","3.35330009460449","","","","","2.5","","","2.7000000477","","","2.2100000381","","","","","","2.5","","2.4","2.2","2.3","2.3","2.3","2.3","2.3","2.27","2.33","2.3","2.24","2.29","2.25","","","","","",
"Pérou","PER","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","2.41143894195557","","","","","","","","","","2.17280006408691","","","","","2.5","","","","","","","","","","1.68449997901917","","","","","1.4132000208","","1.5","1.2999999523","1.3571000099","","1.4700000286","","","","","","","1.3999999762","0.9","","","1.2","1.5","1.6","1.5","1.53","1.52","1.51","1.56","1.55","1.59","1.59","","","","",
"Philippines","PHL","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","0.838957667350769","","","","","","","","","","1.18980002403259","","","","","1.70949995517731","1.70940005779266","","","","1.708899974823","","1.71350002288818","1.7146999835968","1.71529996395111","1.75569999217987","1.71420001983643","","","","1.3918999434","1.2745000124","1.3701000214","1.0710999966","","","","","","","","1","0.5","","","","1.07","1.05","1.04","1.06","1.06","1.07","1.05","0.99","0.99","","","","","","","",
"Palaos","PLW","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.4","","","","","","","","5.9","5","","4.9","4.8","","","","","","","","","","","",
"Papouasie-Nouvelle-Guinée","PNG","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","6.6023998260498","","","","","4.94320011138916","","","","","5.54440021514893","","","","4.99830007553101","4.73540019989014","","","","3.32990002632141","4.0241999626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pologne","POL","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","4.59999990463257","","","","","","","","","","5.19999980926514","","","","","","","","","","5.59999990463257","","","","","5.69999980926514","","","","","5.6999998093","5.6999998093","5.5999999046","5.5999999046","5.5999999046","5.5","5.5","5.4000000954","5.3000001907","5.0999999046","4.9000000954","","5.5999999046","6.68","6.67","6.52","6.47","6.42","6.62","6.65","6.61","6.63","6.63","6.61","6.63","6.63","6.64","6.62","6.54","","","",
"de Pré-dividende démographique","PRE","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","1.42509127929788","","","","","","","","","","1.37492159828399","","","","","","","","","","","","","","","","","","","","1.33073398206897","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Porto Rico","PRI","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3199999332","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corée, République démocratique de","PRK","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2","","","","","","","","14.3","","13.2","","","","","","","","","",
"Portugal","PRT","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4.09999990463257","4.0999999046","4.0999999046","4","3.9000000954","3.9000000954","3.9000000954","4","3.9000000954","3.9000000954","3.7999999523","3.71","3.65","3.57","3.58","3.59","3.56","3.48","3.44","3.39","3.37","3.37","3.37","3.41","3.39","3.32","3.37","3.39","3.39","3.45","","","",
"Paraguay","PRY","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","2.38925075531006","","","","","","","","","","1.62940001487732","","","","","1.68299996852875","","","","","","","","","","","","","","1.32009994983673","0.9322000146","","","1.2999999523","0.6008999944","","1.3400000334","","","","","","1.2000000477","","","1.2","1.3","1.3","1.3","1.3","1.3","1.36","","","0.83","0.78","0.83","","","","","",
"Cisjordanie et Gaza","PSE","Lits d’hôpital (pour 1 000 personnes)","SH.MED.BEDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2000000477","","","","","","","","","","","","","","","","","","","","","","","","","",
